"_id","_index","_score","_type",altitude,createTime,currentFlightDuration,"currentFlightDuration.keyword",currentFlightMileage,droneSN,droneType,groundSpeed,heading,latitude,longitude,model,pitch,roll,taskId,taskLogId,taskName,verticalSpeed
IYXugJYBnF7jCuO6PvBU,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:39.000Z",1,1,"0.313",1581F5BMD23B4002FY18,3,"4.934","71.7","31.8251497444596","117.09185293113575",M30T,"-3.4","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
H4XugJYBnF7jCuO6NvCU,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:37.000Z",1,1,"0.321",1581F5BMD23B4002FY18,3,"4.934","71.7","31.825121799376287","117.09175293110044",M30T,"-3.3","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
HYXugJYBnF7jCuO6LvDC,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:35.000Z",1,1,"0.329",1581F5BMD23B4002FY18,3,"4.934","71.7","31.825093965937064","117.09165278910166",M30T,"-3.4","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
G4XugJYBnF7jCuO6JvDv,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:33.000Z",1,1,"0.336",1581F5BMD23B4002FY18,3,"4.934","71.7","31.82506608561966","117.09155300781916",M30T,"-3.4","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"GYXugJYBnF7jCuO6H_An","task-uav-data","-","_doc","140.622","2025-04-29T17:43:31.000Z",1,1,"0.345",1581F5BMD23B4002FY18,3,"4.934","71.6","31.825038041776914","117.09145244735078",M30T,"-3.6","-0.6","1,917,151,911,515,332,608",1917151940770603000,1,0
"F4XugJYBnF7jCuO6F_BP","task-uav-data","-","_doc","140.622","2025-04-29T17:43:29.000Z",1,1,"0.353",1581F5BMD23B4002FY18,3,"4.934","71.6","31.8250099117167","117.09135150003195",M30T,"-3.4","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"FYXugJYBnF7jCuO6D_B3","task-uav-data","-","_doc","140.622","2025-04-29T17:43:27.000Z",1,1,"0.361",1581F5BMD23B4002FY18,3,"4.934","71.5","31.824981593389865","117.09124970415876",M30T,"-3.7","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"E4XugJYBnF7jCuO6B_Cs","task-uav-data","-","_doc","140.522","2025-04-29T17:43:25.000Z",1,1,"0.369",1581F5BMD23B4002FY18,3,"2.973","70.2","31.8249542714985","117.0911536390927",M30T,"-16.1","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"EYXtgJYBnF7jCuO6__Ds","task-uav-data","-","_doc","140.522","2025-04-29T17:43:23.000Z",1,1,"0.37",1581F5BMD23B4002FY18,3,0,"-28.5","31.82494889990338","117.09113543840807",M30T,0,"-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
"D4XtgJYBnF7jCuO6-PAs","task-uav-data","-","_doc","140.622","2025-04-29T17:43:21.000Z",2,2,"0.37",1581F5BMD23B4002FY18,3,"0.224","-30.3","31.8249465160383","117.09113775789754",M30T,"1.9","-1.2","1,917,151,911,515,332,608",1917151940770603000,1,0
DYXtgJYBnF7jCuO68PA9,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:19.000Z",1,1,"0.369",1581F5BMD23B4002FY18,3,"2.195","-30.4","31.824928409889825","117.0911504716941",M30T,"6.7","-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
C4XtgJYBnF7jCuO66PBq,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:17.000Z",1,1,"0.363",1581F5BMD23B4002FY18,3,"4.888","-30.4","31.824862680993984","117.09119582547328",M30T,"-4.4","-1.3","1,917,151,911,515,332,608",1917151940770603000,1,0
CYXtgJYBnF7jCuO64PCy,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:15.000Z",1,1,"0.355",1581F5BMD23B4002FY18,3,"4.888","-30.4","31.824785401561478","117.09124927310604",M30T,"-4.5","-1.5","1,917,151,911,515,332,608",1917151940770603000,1,0
B4XtgJYBnF7jCuO62PDh,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:13.000Z",2,2,"0.349",1581F5BMD23B4002FY18,3,"4.888","-30.4","31.824707910423285","117.09130277300717",M30T,"-4.8","-1.5","1,917,151,911,515,332,608",1917151940770603000,1,0
BYXtgJYBnF7jCuO60PD1,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:11.000Z",1,1,"0.342",1581F5BMD23B4002FY18,3,"4.974","-30.4","31.82463047634077","117.09135628420086",M30T,"-4.7","-1.5","1,917,151,911,515,332,608",1917151940770603000,1,0
A4XtgJYBnF7jCuO6yfAr,"task-uav-data","-","_doc","140.522","2025-04-29T17:43:09.000Z",1,1,"0.336",1581F5BMD23B4002FY18,3,"4.888","-30.5","31.82455274981792","117.0914103990619",M30T,"-4.9","-1.5","1,917,151,911,515,332,608",1917151940770603000,1,0
AYXtgJYBnF7jCuO6wfBr,"task-uav-data","-","_doc","140.622","2025-04-29T17:43:07.000Z",2,2,"0.329",1581F5BMD23B4002FY18,3,"5.025","-30.7","31.824472395375608","117.09146564156461",M30T,"-4.7","-1.7","1,917,151,911,515,332,608",1917151940770603000,1,0
"_4XtgJYBnF7jCuO6ue94","task-uav-data","-","_doc","140.622","2025-04-29T17:43:05.000Z",1,1,"0.325",1581F5BMD23B4002FY18,3,"0.894","-31.9","31.824423698096762","117.09149967407981",M30T,"-13.3","-5","1,917,151,911,515,332,608",1917151940770603000,1,0
"_YXtgJYBnF7jCuO6se-_","task-uav-data","-","_doc","140.622","2025-04-29T17:43:03.000Z",1,1,"0.325",1581F5BMD23B4002FY18,3,"0.1","-93.7","31.824420724964753","117.09150158542431",M30T,"-0.3","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"-4XtgJYBnF7jCuO6qe_h","task-uav-data","-","_doc","140.522","2025-04-29T17:43:01.000Z",1,1,"0.324",1581F5BMD23B4002FY18,3,"0.6","-93.6","31.824421144983635","117.09150834449865",M30T,"2.1","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"-YXtgJYBnF7jCuO6ou8I","task-uav-data","-","_doc","140.622","2025-04-29T17:42:59.000Z",1,1,"0.32",1581F5BMD23B4002FY18,3,"3.306","-93.8","31.824423249807037","117.0915461151701",M30T,"10.6","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
94XtgJYBnF7jCuO6mu87,"task-uav-data","-","_doc","140.522","2025-04-29T17:42:57.000Z",1,1,"0.311",1581F5BMD23B4002FY18,3,"4.909","-93.6","31.824428625137333","117.0916459203283",M30T,"-5.2","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"9YXtgJYBnF7jCuO6ku-A","task-uav-data","-","_doc","140.622","2025-04-29T17:42:55.000Z",2,2,"0.302",1581F5BMD23B4002FY18,3,"4.909","-93.6","31.824434540423383","117.09175061516002",M30T,"-5.3","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,0
"84XtgJYBnF7jCuO6iu-X","task-uav-data","-","_doc","140.622","2025-04-29T17:42:53.000Z",1,1,"0.292",1581F5BMD23B4002FY18,3,"4.909","-93.5","31.8244404035883","117.09185479440627",M30T,"-5.4","-1.1","1,917,151,911,515,332,608",1917151940770603000,1,0
"8YXtgJYBnF7jCuO6gu_q","task-uav-data","-","_doc","140.522","2025-04-29T17:42:51.000Z",1,1,"0.283",1581F5BMD23B4002FY18,3,"4.909","-93.6","31.82444605957085","117.09195966636972",M30T,"-5.2","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
"74XtgJYBnF7jCuO6e-8S","task-uav-data","-","_doc","140.522","2025-04-29T17:42:49.000Z",1,1,"0.273",1581F5BMD23B4002FY18,3,"4.909","-93.5","31.8244518639667","117.09206388949559",M30T,"-5.2","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
"7YXtgJYBnF7jCuO6c-81","task-uav-data","-","_doc","140.622","2025-04-29T17:42:47.000Z",1,1,"0.263",1581F5BMD23B4002FY18,3,"4.909","-93.5","31.82445754527306","117.09216874242304",M30T,"-5.4","-1.3","1,917,151,911,515,332,608",1917151940770603000,1,0
"64XtgJYBnF7jCuO6a--F","task-uav-data","-","_doc","140.622","2025-04-29T17:42:45.000Z",2,2,"0.254",1581F5BMD23B4002FY18,3,"4.909","-93.3","31.824463027244363","117.09227004884488",M30T,"-7.1","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,0
"6YXtgJYBnF7jCuO6Y--T","task-uav-data","-","_doc","140.622","2025-04-29T17:42:43.000Z",1,1,"0.249",1581F5BMD23B4002FY18,3,"0.4","-90.5","31.824465976937287","117.0923252037497",M30T,"-8.4","-2","1,917,151,911,515,332,608",1917151940770603000,1,0
"54XtgJYBnF7jCuO6W-_J","task-uav-data","-","_doc","140.522","2025-04-29T17:42:41.000Z",1,1,"0.248",1581F5BMD23B4002FY18,3,"0.1","-44.8","31.824465102391954","117.09232731222984",M30T,"-0.6","-2","1,917,151,911,515,332,608",1917151940770603000,1,0
"5YXtgJYBnF7jCuO6U-_0","task-uav-data","-","_doc","140.622","2025-04-29T17:42:39.000Z",1,1,"0.247",1581F5BMD23B4002FY18,3,"0.99","-44.8","31.82445855586107","117.09233560128318",M30T,"4.7","-1.4","1,917,151,911,515,332,608",1917151940770603000,1,0
44XtgJYBnF7jCuO6TO8i,"task-uav-data","-","_doc","140.622","2025-04-29T17:42:37.000Z",1,1,"0.243",1581F5BMD23B4002FY18,3,"4.88","-45","31.82442249859107","117.09237800012505",M30T,"-1","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,0
4YXtgJYBnF7jCuO6RO9I,"task-uav-data","-","_doc","140.622","2025-04-29T17:42:35.000Z",1,1,"0.235",1581F5BMD23B4002FY18,3,"4.88","-45","31.824359687416408","117.09245187726887",M30T,"-5","-1.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"34XtgJYBnF7jCuO6PO-F","task-uav-data","-","_doc","140.622","2025-04-29T17:42:33.000Z",1,1,"0.228",1581F5BMD23B4002FY18,3,"4.95","-45","31.824296805136328","117.09252597768254",M30T,"-4.5","-1.1","1,917,151,911,515,332,608",1917151940770603000,1,0
"3YXtgJYBnF7jCuO6NO-v","task-uav-data","-","_doc","140.522","2025-04-29T17:42:31.000Z",1,1,"0.22",1581F5BMD23B4002FY18,3,"4.95","-45.1","31.824233275025847","117.09260040525747",M30T,"-4.6","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,0
"24XtgJYBnF7jCuO6LO_X","task-uav-data","-","_doc","140.522","2025-04-29T17:42:29.000Z",1,1,"0.212",1581F5BMD23B4002FY18,3,"4.95","-45.1","31.824166302513245","117.0926792743531",M30T,"-4.5","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
2YXtgJYBnF7jCuO6Je8C,"task-uav-data","-","_doc","140.522","2025-04-29T17:42:27.000Z",1,1,"0.205",1581F5BMD23B4002FY18,3,"4.95","-45.1","31.824105719902555","117.09275101914113",M30T,"-4.8","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
14XtgJYBnF7jCuO6He82,"task-uav-data","-","_doc","140.622","2025-04-29T17:42:25.000Z",1,1,"0.198",1581F5BMD23B4002FY18,3,"4.95","-45.3","31.824043426383966","117.09282388850566",M30T,"-5.5","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
1YXtgJYBnF7jCuO6Fe9q,"task-uav-data","-","_doc","140.622","2025-04-29T17:42:23.000Z",1,1,"0.194",1581F5BMD23B4002FY18,3,"0.806","-46.2","31.8240031390265","117.09287102828208",M30T,"-12.8","-4.8","1,917,151,911,515,332,608",1917151940770603000,1,0
"04XtgJYBnF7jCuO6De-h","task-uav-data","-","_doc","140.622","2025-04-29T17:42:21.000Z",1,1,"0.193",1581F5BMD23B4002FY18,3,"0.1","-93.9","31.82400129369507","117.09287379576308",M30T,"1.2","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,0
"0YXtgJYBnF7jCuO6Be_e","task-uav-data","-","_doc","140.622","2025-04-29T17:42:19.000Z",1,1,"0.192",1581F5BMD23B4002FY18,3,"1.5","-93.8","31.824002274915678","117.09289105674634",M30T,"6.8","0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
"z4XsgJYBnF7jCuO6_u8t","task-uav-data","-","_doc","140.622","2025-04-29T17:42:17.000Z",2,2,"0.185",1581F5BMD23B4002FY18,3,"4.909","-93.9","31.824006530969477","117.09296602184658",M30T,"-4.9",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
zYXsgJYBnF7jCuO69u8l,"task-uav-data","-","_doc","140.622","2025-04-29T17:42:15.000Z",1,1,"0.175",1581F5BMD23B4002FY18,3,"5.009","-93.9","31.824012897500836","117.09307164073147",M30T,"-4.8",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
y4XsgJYBnF7jCuO67u9Y,"task-uav-data","-","_doc","140.522","2025-04-29T17:42:13.000Z",1,1,"0.165",1581F5BMD23B4002FY18,3,"4.904","-93.9","31.824019148730034","117.09317743029517",M30T,"-5",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
"yYXsgJYBnF7jCuO65u-U","task-uav-data","-","_doc","140.522","2025-04-29T17:42:11.000Z",1,1,"0.155",1581F5BMD23B4002FY18,3,"5.009","-93.9","31.824025456201053","117.0932825697307",M30T,"-4.9","0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
"x4XsgJYBnF7jCuO63u_F","task-uav-data","-","_doc","140.522","2025-04-29T17:42:09.000Z",1,1,"0.145",1581F5BMD23B4002FY18,3,"5.009","-93.9","31.824031833492462","117.09338834396877",M30T,"-4.3","0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"xYXsgJYBnF7jCuO61-8J","task-uav-data","-","_doc","140.622","2025-04-29T17:42:07.000Z",2,2,"0.135",1581F5BMD23B4002FY18,3,"4.909","-93.9","31.824038048192325","117.09349315317789",M30T,"-4.8","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"w4XsgJYBnF7jCuO6z-8X","task-uav-data","-","_doc","140.522","2025-04-29T17:42:05.000Z",1,1,"0.125",1581F5BMD23B4002FY18,3,"4.909","-93.8","31.824044164698158","117.09359822050243",M30T,"-5.4","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"wYXsgJYBnF7jCuO6x-9G","task-uav-data","-","_doc","140.622","2025-04-29T17:42:03.000Z",1,1,"0.115",1581F5BMD23B4002FY18,3,"4.909","-93.8","31.824050279276435","117.09370216083062",M30T,"-5.4","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
"v4XsgJYBnF7jCuO6v--N","task-uav-data","-","_doc","140.622","2025-04-29T17:42:01.000Z",1,1,"0.105",1581F5BMD23B4002FY18,3,"4.909","-93.8","31.8240563876694","117.09380704037622",M30T,"-5.6",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
"vYXsgJYBnF7jCuO6t--t","task-uav-data","-","_doc","140.622","2025-04-29T17:41:59.000Z",1,1,"0.095",1581F5BMD23B4002FY18,3,"4.909","-93.8","31.824062716784738","117.09391164430293",M30T,"-5.1","-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
"u4XsgJYBnF7jCuO6r-_Y","task-uav-data","-","_doc","140.622","2025-04-29T17:41:57.000Z",1,1,"0.085",1581F5BMD23B4002FY18,3,"4.909","-93.7","31.82406929808447","117.09402022788515",M30T,"-5.8","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
uYXsgJYBnF7jCuO6qO8Q,"task-uav-data","-","_doc","140.522","2025-04-29T17:41:55.000Z",1,1,"0.078",1581F5BMD23B4002FY18,3,"1.803","-93.5","31.82407397360459","117.09409753167222",M30T,"-15.3","-1.4","1,917,151,911,515,332,608",1917151940770603000,1,0
t4XsgJYBnF7jCuO6oO88,"task-uav-data","-","_doc","140.822","2025-04-29T17:41:53.000Z",1,1,"0.077",1581F5BMD23B4002FY18,3,0,"-90.3","31.82407446146919","117.09410675107024",M30T,"-0.5","-1","1,917,151,911,515,332,608",1917151940770603000,1,0
tYXsgJYBnF7jCuO6mO9s,"task-uav-data","-","_doc","141.322","2025-04-29T17:41:51.000Z",1,1,"0.077",1581F5BMD23B4002FY18,3,0,"-90.2","31.82407437042855","117.09410660055671",M30T,"-0.7","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,"-0.5"
"s4XsgJYBnF7jCuO6kO-Y","task-uav-data","-","_doc","141.622","2025-04-29T17:41:49.000Z",1,1,"0.077",1581F5BMD23B4002FY18,3,"0.1","-90.2","31.824074311102635","117.09410705024213",M30T,"0.5","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"sYXsgJYBnF7jCuO6iO_D","task-uav-data","-","_doc","141.622","2025-04-29T17:41:47.000Z",1,1,"0.075",1581F5BMD23B4002FY18,3,"1.1","-90.1","31.824074166231757","117.09411843918075",M30T,"5.2","0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
"r4XsgJYBnF7jCuO6gO_4","task-uav-data","-","_doc","141.522","2025-04-29T17:41:45.000Z",1,1,"0.07",1581F5BMD23B4002FY18,3,"4.9","-90.3","31.82407458446873","117.09417871348182",M30T,"0.4","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
rYXsgJYBnF7jCuO6ee8m,"task-uav-data","-","_doc","141.522","2025-04-29T17:41:43.000Z",1,1,"0.06",1581F5BMD23B4002FY18,3,"4.9","-90.3","31.824075108023116","117.0942836222267",M30T,"-4.8","-0.4","1,917,151,911,515,332,608",1917151940770603000,1,0
q4XsgJYBnF7jCuO6ce9g,"task-uav-data","-","_doc","141.622","2025-04-29T17:41:41.000Z",1,1,"0.05",1581F5BMD23B4002FY18,3,"4.9","-90.3","31.824075595682114","117.09438830092624",M30T,"-5","-0.7","1,917,151,911,515,332,608",1917151940770603000,1,0
"qYXsgJYBnF7jCuO6ae_K","task-uav-data","-","_doc","141.622","2025-04-29T17:41:39.000Z",2,2,"0.04",1581F5BMD23B4002FY18,3,"4.9","-90.4","31.82407597262654","117.09449374284075",M30T,"-4.6","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,0
"p4XsgJYBnF7jCuO6Ye-7","task-uav-data","-","_doc","141.522","2025-04-29T17:41:37.000Z",1,1,"0.03",1581F5BMD23B4002FY18,3,"4.9","-90.4","31.82407654102875","117.0945988394251",M30T,"-4.5","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,0
"pYXsgJYBnF7jCuO6We_n","task-uav-data","-","_doc","141.622","2025-04-29T17:41:35.000Z",1,1,"0.02",1581F5BMD23B4002FY18,3,"4.9","-90.5","31.82407677077209","117.09470511184607",M30T,"-4.1","-0.3","1,917,151,911,515,332,608",1917151940770603000,1,0
o4XsgJYBnF7jCuO6Uu8p,"task-uav-data","-","_doc","141.522","2025-04-29T17:41:33.000Z",1,1,"0.01",1581F5BMD23B4002FY18,3,"4.9","-90.7","31.824077166285313","117.09481598803745",M30T,"-5.3","-0.8","1,917,151,911,515,332,608",1917151940770603000,1,0
oYXsgJYBnF7jCuO6Su9N,"task-uav-data","-","_doc","141.522","2025-04-29T17:41:31.000Z",1,1,"0.001",1581F5BMD23B4002FY18,3,"2.6","-95.2","31.8240778525212","117.09490203373427",M30T,"-15.1","1.6","1,917,151,911,515,332,608",1917151940770603000,1,0
n4XsgJYBnF7jCuO6Qu91,"task-uav-data","-","_doc","141.422","2025-04-29T17:41:29.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.824077907593637","117.09491861015971",M30T,"-0.8","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,0
"nYXsgJYBnF7jCuO6Ou-o","task-uav-data","-","_doc","140.722","2025-04-29T17:41:27.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.824078117984314","117.09491896527761",M30T,"0.1","-0.2","1,917,151,911,515,332,608",1917151940770603000,1,"0.6"
"m4XsgJYBnF7jCuO6Mu_U","task-uav-data","-","_doc","137.422","2025-04-29T17:41:25.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.3","31.82407772004237","117.09491858496322",M30T,"-0.4","-1.3","1,917,151,911,515,332,608",1917151940770603000,1,3
"mYXsgJYBnF7jCuO6K-8H","task-uav-data","-","_doc","128.622","2025-04-29T17:41:23.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.82407763920921","117.09491851046265",M30T,"0.1","-0.9","1,917,151,911,515,332,608",1917151940770603000,1,"4.9"
"l4XsgJYBnF7jCuO6I-87","task-uav-data","-","_doc","118.822","2025-04-29T17:41:21.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.824077493524477","117.09491833867979",M30T,0,"-0.6","1,917,151,911,515,332,608",1917151940770603000,1,"4.9"
"lYXsgJYBnF7jCuO6G-9r","task-uav-data","-","_doc","108.722","2025-04-29T17:41:19.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.824077345530952","117.09491825607026",M30T,"0.1","-0.5","1,917,151,911,515,332,608",1917151940770603000,1,"4.9"
"k4XsgJYBnF7jCuO6E--V","task-uav-data","-","_doc","98.722","2025-04-29T17:41:17.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.82407731229987","117.09491803202786",M30T,0,"-0.1","1,917,151,911,515,332,608",1917151940770603000,1,5
"kYXsgJYBnF7jCuO6C-_C","task-uav-data","-","_doc","88.622","2025-04-29T17:41:15.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.1","31.824077222282973","117.09491806057808",M30T,"-0.4","0.1","1,917,151,911,515,332,608",1917151940770603000,1,5
j4XsgJYBnF7jCuO6BO8C,"task-uav-data","-","_doc","78.622","2025-04-29T17:41:13.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"139.2","31.82407709515847","117.09491789613665",M30T,"0.5","0.4","1,917,151,911,515,332,608",1917151940770603000,1,5
"jYXrgJYBnF7jCuO6_O84","task-uav-data","-","_doc","68.722","2025-04-29T17:41:11.000Z",2,2,0,1581F5BMD23B4002FY18,3,0,"139.2","31.824076671764214","117.0949173365581",M30T,"-0.5",0,"1,917,151,911,515,332,608",1917151940770603000,1,5
i4XrgJYBnF7jCuO69O9X,"task-uav-data","-","_doc","59.822","2025-04-29T17:41:09.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"138.8","31.82407692005493","117.09491786431713",M30T,"0.6","1.6","1,917,151,911,515,332,608",1917151940770603000,1,"2.3"
"iYXrgJYBnF7jCuO67O-I","task-uav-data","-","_doc","58.522","2025-04-29T17:41:07.000Z",1,1,0,1581F5BMD23B4002FY18,3,0,"138.9","31.824076714920064","117.09491726831381",M30T,"0.7","-4.3","1,917,151,911,515,332,608",1917151940770603000,1,"0.3"
"h4XrgJYBnF7jCuO65O_G","task-uav-data","-","_doc","52.822","2025-04-29T17:41:05.000Z",3,3,0,1581F5BMD23B4002FY18,3,"0.224",137,"31.824078133010687","117.09491806393058",M30T,"-3.7",0,"1,917,151,911,515,332,608",1917151940770603000,1,2
hYXrgJYBnF7jCuO63e8l,"task-uav-data","-","_doc","52.622","2025-04-29T17:41:03.000Z",2,2,0,1581F5BMD23B4002FY18,3,0,"139.2","31.82407825059165","117.09491791486388",M30T,4,0,"1,917,151,911,515,332,608",1917151940770603000,1,0
g4XrgJYBnF7jCuO61e8k,"task-uav-data","-","_doc","52.622","2025-04-29T17:41:01.000Z","-","-","5.432,621e-7",1581F5BMD23B4002FY18,3,0,"134.4","31.824078129279794","117.0949179199808",M30T,"3.9","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
gYXrgJYBnF7jCuO6ze9M,"task-uav-data","-","_doc","52.616","2025-04-29T17:40:59.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.5","31.82407814491871","117.09491786868416",M30T,"3.8","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
f4XrgJYBnF7jCuO6xe96,"task-uav-data","-","_doc","52.614","2025-04-29T17:40:57.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.6","31.82407812473076","117.09491790538242",M30T,"3.8","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
"fYXrgJYBnF7jCuO6ve-l","task-uav-data","-","_doc","52.604","2025-04-29T17:40:55.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.5","31.824078132663733","117.09491793511233",M30T,"3.8",0,"1,917,151,911,515,332,608",1917151940770603000,1,0
"e4XrgJYBnF7jCuO6te_f","task-uav-data","-","_doc","52.617","2025-04-29T17:40:53.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.4","31.8240781436251","117.09491790084273",M30T,"3.8","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
eYXrgJYBnF7jCuO6ru8L,"task-uav-data","-","_doc","52.621","2025-04-29T17:40:51.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.4","31.8240781599665","117.09491788329262",M30T,"3.8","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
d4XrgJYBnF7jCuO6pu83,"task-uav-data","-","_doc","62.103","2025-04-29T17:40:49.000Z","-","-","0.004",1581F5BMD23B4002FY18,3,0,"134.4","31.824078403571114","117.09491770812579",M30T,"3.8","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
dYXrgJYBnF7jCuO6nu92,"task-uav-data","-","_doc","62.103","2025-04-29T17:40:47.000Z","-","-",0,1581F5BMD23B4002FY18,3,0,"134.5","31.82411305047223","117.09493386809815",M30T,"3.8","-0.1","1,917,151,911,515,332,608",1917151940770603000,1,0
